name,date,time,D
NIFTY12850CE,2020/02/19,10:56,3.0
NIFTY12850CE,2020/02/19,13:12,2.1
NIFTY12850CE,2020/02/19,14:49,2.1
NIFTY12850CE,2020/02/19,14:56,2.05
NIFTY12850CE,2020/02/19,14:59,2.0
NIFTY12850CE,2020/02/19,15:04,2.0
NIFTY12850CE,2020/02/19,15:09,2.4
NIFTY12850CE,2020/02/19,15:10,2.15
NIFTY12850CE,2020/02/20,10:54,0.85
NIFTY12850CE,2020/02/20,13:35,1.0
NIFTY12850CE,2020/02/20,14:59,1.15
NIFTY12850CE,2020/02/24,09:19,2.75
NIFTY12850CE,2020/02/24,09:23,1.5
NIFTY12850CE,2020/02/24,09:24,0.65
NIFTY12850CE,2020/02/24,09:28,1.45
NIFTY12850CE,2020/02/24,09:46,1.25
NIFTY12850CE,2020/02/24,09:50,1.0
NIFTY12850CE,2020/02/24,09:52,0.7
NIFTY12850CE,2020/02/24,10:06,0.8
NIFTY12850CE,2020/02/24,10:08,0.75
NIFTY12850CE,2020/02/24,10:40,0.75
NIFTY12850CE,2020/02/24,10:58,0.75
NIFTY12850CE,2020/02/24,14:44,1.05
NIFTY12850CE,2020/02/24,14:47,0.6
NIFTY12850CE,2020/02/24,14:58,1.05
NIFTY12850CE,2020/02/24,15:00,1.15
NIFTY12850CE,2020/02/24,15:13,0.45
NIFTY12850CE,2020/02/24,15:21,1.75
NIFTY12850CE,2020/02/24,15:23,1.3
NIFTY12850CE,2020/02/24,15:24,1.0
NIFTY12850CE,2020/02/24,15:25,1.0
NIFTY12850CE,2020/02/25,09:22,1.9
NIFTY12850CE,2020/02/25,09:23,1.85
NIFTY12850CE,2020/02/25,09:27,1.25
NIFTY12850CE,2020/02/25,09:30,0.9
NIFTY12850CE,2020/02/25,09:42,1.15
NIFTY12850CE,2020/02/25,09:43,1.1
NIFTY12850CE,2020/02/25,09:54,1.15
NIFTY12850CE,2020/02/25,10:02,1.0
NIFTY12850CE,2020/02/25,10:58,0.35
NIFTY12850CE,2020/02/25,12:48,0.75
NIFTY12850CE,2020/02/25,12:49,0.45
NIFTY12850CE,2020/02/25,13:19,0.7
NIFTY12850CE,2020/02/25,14:44,0.55
NIFTY12850CE,2020/02/25,15:10,0.9
NIFTY12850CE,2020/02/26,10:48,0.2
NIFTY12850CE,2020/02/26,13:03,0.1
NIFTY12850CE,2020/02/26,13:25,0.15
NIFTY12850CE,2020/02/26,14:51,0.85
NIFTY12850CE,2020/02/27,10:32,0.15
